date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-8.068533,6.381167,0.0,301.6944,224.7463,1.0221326943810995,35410.20588379914,,342233730.875597,35.0450692074,2010.4582066869
1980-01-02,-7.9643264,3.4093711,0.0,263.57242,257.97702,0.8328324846322218,35443.143117405205,,342233730.875597,35.0450692074,2010.4582066869
1980-01-03,-9.86286,3.0527246,0.0,287.40668,211.17125,0.8258772406346081,35479.15382093871,,342233730.875597,35.0450692074,2010.4582066869
1980-01-04,-9.569865,7.575973,0.0,327.1766,182.29018,1.1148728999093438,35518.205358110725,,342233730.875597,35.0450692074,2010.4582066869
1980-01-05,-7.233264,9.713548,0.0,326.32562,211.32027,1.2609092128806507,35560.26257477116,,342233730.875597,35.0450692074,2010.4582066869
1980-01-06,-5.070958,8.1827545,0.0,291.98013,276.87305,1.138321145533295,35605.28791191205,,342233730.875597,35.0450692074,2010.4582066869
1980-01-07,-2.465524,5.945614,0.0,210.35718,403.3342,0.919492017776968,35653.24152458322,,342233730.875597,35.0450692074,2010.4582066869
1980-01-08,-2.8466616,8.030913,0.0,252.52242,340.81726,1.0963097937480817,35704.08140598027,,342233730.875597,35.0450692074,2010.4582066869
1980-01-09,-4.917245,6.6973505,0.0,271.984,296.64627,1.0433319182690073,35757.763515950755,,342233730.875597,35.0450692074,2010.4582066869
1980-01-10,-0.40670657,9.027664,0.0,232.3627,418.56345,1.1180544313783438,35814.24191315715,,342233730.875597,35.0450692074,2010.4582066869
1980-01-11,-1.836482,6.7571406,4.70265,164.46773,460.63553,0.9829525832191696,35873.468890134944,,342233730.875597,35.0450692074,2010.4582066869
1980-01-12,-3.7142665,7.3661084,1.416976,248.22862,387.16443,1.0871354745218125,35935.39511049091,,342233730.875597,35.0450692074,2010.4582066869
1980-01-13,0.95398206,13.866961,0.0,292.88892,447.86322,1.516127401665824,35999.969747499505,,342233730.875597,35.0450692074,2010.4582066869
1980-01-14,0.03519461,13.74774,6.145375,226.64331,492.68274,1.5392062631147805,36067.140623373925,,342233730.875597,35.0450692074,2010.4582066869
1980-01-15,1.0620509,9.801033,6.0563474,174.90234,616.9325,1.1631361498277333,36136.8543485128,,342233730.875597,35.0450692074,2010.4582066869
1980-01-16,-1.9137425,9.531631,0.0,274.85886,455.3394,1.245894499759283,36209.05646005235,,342233730.875597,35.0450692074,2010.4582066869
1980-01-17,-2.3503742,10.118249,0.0,293.4684,428.03705,1.3133114845397833,36283.69155908736,,342233730.875597,35.0450692074,2010.4582066869
1980-01-18,-1.7342964,7.315554,2.4357486,185.98785,517.96564,1.0694797593340717,36360.703445960935,,342233730.875597,35.0450692074,2010.4582066869
1980-01-19,-1.9273802,5.4878144,3.1472008,154.16273,530.10803,0.92681873767955,36440.035253063645,,342233730.875597,35.0450692074,2010.4582066869
1980-01-20,-3.87988,5.6506886,0.0,251.04655,436.23376,1.0096735807576227,36521.62957462452,,342233730.875597,35.0450692074,2010.4582066869
1980-01-21,-6.1768565,8.952365,0.0,336.05328,323.78076,1.3155917930534076,36605.42859302138,,342233730.875597,35.0450692074,2010.4582066869
1980-01-22,-4.88786,5.843967,0.0,277.88916,401.3935,1.0631368874330331,36691.37420118302,,342233730.875597,35.0450692074,2010.4582066869
1980-01-23,-9.6981735,6.0485177,0.0,347.38696,252.95972,1.133855201166083,36779.40812070256,,342233730.875597,35.0450692074,2010.4582066869
1980-01-24,-8.54491,8.919266,0.0,362.164,260.80884,1.3545908573355003,36869.47201532751,,342233730.875597,35.0450692074,2010.4582066869
1980-01-25,-6.879087,10.214895,0.0,360.64923,292.17462,1.46157713645693,36961.50759953856,,342233730.875597,35.0450692074,2010.4582066869
1980-01-26,-4.4703293,10.583189,0.0,339.89603,344.88187,1.480822408376462,37055.4567419742,,342233730.875597,35.0450692074,2010.4582066869
1980-01-27,-3.3967066,9.56988,0.0,313.27676,374.55322,1.3871968815727924,37151.261563503096,,342233730.875597,35.0450692074,2010.4582066869
1980-01-28,-1.4060478,9.289685,0.0,273.5774,459.5138,1.321967803203277,37248.86452978844,,342233730.875597,35.0450692074,2010.4582066869
1980-01-29,-2.528578,10.5748205,3.398338,285.9173,413.54453,1.480593617958814,37348.20853822977,,342233730.875597,35.0450692074,2010.4582066869
1980-01-30,1.3369162,8.59762,11.947934,155.84824,671.441,1.159250996988248,37449.23699920672,,342233730.875597,35.0450692074,2010.4582066869
1980-01-31,-3.908024,10.2195215,0.0,346.9327,389.84833,1.500735014699803,37551.89391158544,,342233730.875597,35.0450692074,2010.4582066869
1980-02-01,-4.9118114,10.242036,0.0,359.7805,351.46088,1.5306324219378358,37656.12393248316,,342233730.875597,35.0450692074,2010.4582066869
1980-02-02,-5.583024,13.034492,0.0,389.54007,311.10535,1.799604634825477,37761.87244131743,,342233730.875597,35.0450692074,2010.4582066869
1980-02-03,-4.725015,14.221902,0.0,393.35385,325.59238,1.9179597105070123,37869.08559819588,,342233730.875597,35.0450692074,2010.4582066869
1980-02-04,-3.67985,15.408249,0.0,394.5452,345.94073,2.037755634804453,37977.71039672867,,342233730.875597,35.0450692074,2010.4582066869
1980-02-05,-5.9559727,13.673727,0.0,401.73596,292.53946,1.9077632105081368,38087.69471136903,,342233730.875597,35.0450692074,2010.4582066869
1980-02-06,-5.779731,14.485313,0.0,404.7624,294.11,1.9999161252503876,38198.9873394087,,342233730.875597,35.0450692074,2010.4582066869
1980-02-07,-2.399012,12.393024,1.48747,357.30994,409.68726,1.7737880736657046,38311.53803777299,,342233730.875597,35.0450692074,2010.4582066869
1980-02-08,-8.235853,3.901452,2.1637726,284.46002,330.72952,1.1115486956113134,38425.29755477593,,342233730.875597,35.0450692074,2010.4582066869
1980-02-09,-12.841841,2.436991,2.9733982,323.2889,219.88141,1.0139138139562205,38540.21765700966,,342233730.875597,35.0450692074,2010.4582066869
1980-02-10,-11.696841,7.1575,0.0,449.49954,203.17157,1.40090754378157,38656.2511515528,,342233730.875597,35.0450692074,2010.4582066869
1980-02-11,-9.610569,8.888503,0.0,446.43582,232.82294,1.572121901881996,38773.351903691175,,342233730.875597,35.0450692074,2010.4582066869
1980-02-12,-7.663982,9.869551,0.0,433.0467,270.16092,1.6739001655340855,38891.4748503515,,342233730.875597,35.0450692074,2010.4582066869
1980-02-13,-5.8821554,11.054237,0.0,426.7312,306.66995,1.7901926577568272,39010.57600945275,,342233730.875597,35.0450692074,2010.4582066869
1980-02-14,0.2712126,9.0454645,3.43512,194.7492,628.8311,1.432297760776901,39130.6124853831,,342233730.875597,35.0450692074,2010.4582066869
1980-02-15,2.8016167,9.113503,7.457784,142.29994,753.7839,1.29667477219329,39251.54247081184,,342233730.875597,35.0450692074,2010.4582066869
1980-02-16,0.053188615,9.744357,2.2236228,239.42749,589.39056,1.5489658422632144,39373.32524504503,,342233730.875597,35.0450692074,2010.4582066869
1980-02-17,-0.29203594,7.730839,1.9584731,208.70303,600.0469,1.3481833265448169,39495.92116913259,,342233730.875597,35.0450692074,2010.4582066869
1980-02-18,1.4993563,13.061992,0.0,310.44092,620.35455,1.9033671153966696,39619.29167793141,,342233730.875597,35.0450692074,2010.4582066869
1980-02-19,2.949641,12.243713,0.07056886,264.00757,728.14465,1.7435442707316318,39743.399269325695,,342233730.875597,35.0450692074,2010.4582066869
1980-02-20,1.1357186,8.580599,7.095928,165.5521,668.6391,1.4047522713756542,39868.20749080072,,342233730.875597,35.0450692074,2010.4582066869
1980-02-21,-0.8639371,8.133818,0.0,268.98236,567.42554,1.474083772881312,39993.68092356084,,342233730.875597,35.0450692074,2010.4582066869
1980-02-22,0.36233535,9.949924,0.0,285.02634,600.7948,1.644236361667383,40119.785164376764,,342233730.875597,35.0450692074,2010.4582066869
1980-02-23,-4.5537424,12.023847,0.0,416.04828,375.6836,2.0463758840000272,40246.48680533982,,342233730.875597,35.0450692074,2010.4582066869
1980-02-24,-5.6072006,11.156213,0.0,426.28986,326.41034,1.983561436299824,40373.75341169459,,342233730.875597,35.0450692074,2010.4582066869
1980-02-25,-5.0106735,12.930974,0.0,440.7767,321.6223,2.1896314879610377,40501.55349791318,,342233730.875597,35.0450692074,2010.4582066869
1980-02-26,-4.5197453,15.716482,0.0,459.30664,314.7921,2.522646641119973,40629.85650216728,,342233730.875597,35.0450692074,2010.4582066869
1980-02-27,-2.5472157,18.629553,0.0,463.70654,349.68533,2.875145220309588,40758.632759346,,342233730.875597,35.0450692074,2010.4582066869
1980-02-28,-0.6594761,19.195839,0.0,452.52835,402.3893,2.941773605907254,40887.853472759496,,342233730.875597,35.0450692074,2010.4582066869
1980-02-29,2.6849701,16.531466,0.0,371.3742,581.8366,2.5092123595832625,41017.490684661,,342233730.875597,35.0450692074,2010.4582066869
1980-03-01,-6.8121257,9.962544,0.0,430.17624,292.12198,1.9693118728858383,41147.51724571126,,342233730.875597,35.0450692074,2010.4582066869
1980-03-02,-7.800943,11.142321,0.0,455.38763,260.10672,2.1212042870086782,41277.90678350221,,342233730.875597,35.0450692074,2010.4582066869
1980-03-03,-2.6673653,14.801782,0.3513024,427.47382,372.13818,2.518377953690823,41408.63367024877,,342233730.875597,35.0450692074,2010.4582066869
1980-03-04,-0.07477546,11.493413,0.116482034,338.4899,515.7182,2.0358308646943217,41539.67298975025,,342233730.875597,35.0450692074,2010.4582066869
1980-03-05,-3.2168565,12.837529,0.0,430.7961,364.9121,2.3261253649788944,41671.00050371588,,342233730.875597,35.0450692074,2010.4582066869
1980-03-06,0.7684282,15.346722,0.0,405.75726,486.71997,2.556255438714321,41802.59261754173,,342233730.875597,35.0450692074,2010.4582066869
1980-03-07,-0.06595809,13.4045515,0.0,398.09885,471.7178,2.344676874427989,41934.4263456197,,342233730.875597,35.0450692074,2010.4582066869
1980-03-08,-4.744491,11.758772,0.0,448.1133,322.9008,2.2785451866737314,42066.4792762531,,342233730.875597,35.0450692074,2010.4582066869
1980-03-09,-3.4592812,12.52994,0.0,445.05093,310.83047,2.370293785397111,42198.72953624711,,342233730.875597,35.0450692074,2010.4582066869
1980-03-10,-3.139431,12.286034,0.0,441.60736,322.55496,2.351059870529269,42331.15575523677,,342233730.875597,35.0450692074,2010.4582066869
1980-03-11,1.6718863,10.180598,4.281617,214.14848,649.8014,1.866648421084877,42463.73702980981,,342233730.875597,35.0450692074,2010.4582066869
1980-03-12,1.2109731,9.400016,0.0,284.53433,585.08344,1.7975819623681768,42596.45288747669,,342233730.875597,35.0450692074,2010.4582066869
1980-03-13,-6.4880238,14.429446,0.0,516.75885,223.02946,2.728390175077233,42729.28325053552,,342233730.875597,35.0450692074,2010.4582066869
1980-03-14,-3.2863624,17.97852,0.0,519.5372,266.3024,3.202358268734409,42862.20839987537,,342233730.875597,35.0450692074,2010.4582066869
1980-03-15,-0.6245808,17.312126,0.0,484.57306,349.00775,3.081502349182286,42995.20893875748,,342233730.875597,35.0450692074,2010.4582066869
1980-03-16,-0.80514973,14.445675,0.0,441.48813,381.53317,2.69638601936646,43128.26575661036,,342233730.875597,35.0450692074,2010.4582066869
1980-03-17,-8.63009,11.120718,0.0,506.7693,202.9142,2.391704960478293,43261.35999287187,,342233730.875597,35.0450692074,2010.4582066869
1980-03-18,-8.469641,13.731349,0.0,527.81464,188.15959,2.7406145317542383,43394.47300090816,,342233730.875597,35.0450692074,2010.4582066869
1980-03-19,-3.1441917,13.371886,1.6495359,433.2645,333.11652,2.670781706345295,43527.58631203721,,342233730.875597,35.0450692074,2010.4582066869
1980-03-20,-4.4098053,14.671392,0.0,497.36234,266.87128,2.893898682085634,43660.68159968263,,342233730.875597,35.0450692074,2010.4582066869
1980-03-21,-3.6751196,17.505854,0.0,515.299,265.23584,3.3100780555429266,43793.740643681485,,342233730.875597,35.0450692074,2010.4582066869
1980-03-22,2.9032185,16.675463,0.0,394.7161,521.0257,3.0008250257737306,43926.74529476876,,342233730.875597,35.0450692074,2010.4582066869
1980-03-23,-2.4731886,11.683504,0.0,415.1134,364.86383,2.4882051581939666,44059.67743925975,,342233730.875597,35.0450692074,2010.4582066869
1980-03-24,-5.6609282,12.139505,0.0,481.31073,259.6589,2.638305428500292,44192.51896395129,,342233730.875597,35.0450692074,2010.4582066869
1980-03-25,-2.0086977,12.15051,0.0,416.92786,367.75687,2.575513172009437,44325.25172126221,,342233730.875597,35.0450692074,2010.4582066869
1980-03-26,-3.166093,12.673682,0.0,454.3132,318.4405,2.704567511629149,44457.85749463323,,342233730.875597,35.0450692074,2010.4582066869
