date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-14.829564,3.8705955,0.0,366.98373,187.64981,0.7979924211608015,34927.9922548415,0.03668969866615871,1067045231.31203,36.5633293882,2594.0759209693
1980-01-02,-13.465494,2.9296813,0.0,351.72632,211.69624,0.762643201581259,34963.0175408182,0.03668969866615871,1067045231.31203,36.5633293882,2594.0759209693
1980-01-03,-20.237179,-1.9960628,0.0,366.13376,124.85958,0.4305933394952508,35001.30923874606,0.03210348633288887,1067045231.31203,36.5633293882,2594.0759209693
1980-01-04,-19.563623,2.0409565,0.0,383.3847,129.35356,0.6362684251965576,35042.8321520906,0.03210348633288887,1067045231.31203,36.5633293882,2594.0759209693
1980-01-05,-15.376844,1.9019448,0.0,360.7633,178.32541,0.6993625839597601,35087.54837857034,0.03210348633288887,1067045231.31203,36.5633293882,2594.0759209693
1980-01-06,-13.429277,2.6972158,0.0,353.7997,210.8867,0.762791021937692,35135.41743374175,0.034396592499523794,1067045231.31203,36.5633293882,2594.0759209693
1980-01-07,-11.21619,2.720999,1.7212912,313.9838,253.1664,0.7765529247002403,35186.39638097895,0.03668969866615871,1067045231.31203,36.5633293882,2594.0759209693
1980-01-08,-10.134404,-0.64724237,0.97816163,247.0591,280.52228,0.5895537666296055,35240.43996702822,0.03668969866615871,1067045231.31203,36.5633293882,2594.0759209693
1980-01-09,-8.514245,-0.34650362,9.713571,198.34433,318.58868,0.5924195474869858,35297.5007623032,0.03668969866615871,1067045231.31203,36.5633293882,2594.0759209693
1980-01-10,-8.549219,-0.63649845,13.204835,169.92406,330.5327,0.5791312658402566,35357.52930507913,0.03898280483279363,1067045231.31203,36.5633293882,2594.0759209693
1980-01-11,-10.863251,-0.093512215,7.1688848,233.24193,266.95703,0.6338972162308983,35420.47424874596,0.03898280483279363,1067045231.31203,36.5633293882,2594.0759209693
1980-01-12,-8.830441,0.82080245,3.8264933,230.06546,314.63565,0.6757799947987589,35486.28251128814,0.03898280483279363,1067045231.31203,36.5633293882,2594.0759209693
