date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-21.28826,0.039927542,0.0,404.2902,112.37594,0.4833041168766567,34705.64386021248,0.23523424117148994,176829766.758639,37.2417258477,3033.1884837001
1980-01-02,-22.008947,-0.4621377,0.0,405.5622,109.67633,0.445962990553636,34741.6400539458,0.2767461660841058,176829766.758639,37.2417258477,3033.1884837001
1980-01-03,-27.563986,-4.68134,0.0,417.18896,67.811455,0.117878812453935,34780.992259325285,0.22139693286728465,176829766.758639,37.2417258477,3033.1884837001
1980-01-04,-25.254747,-0.05007246,0.0,429.7198,82.083336,0.3812205913001025,34823.66405990232,0.23523424117148994,176829766.758639,37.2417258477,3033.1884837001
1980-01-05,-21.677391,1.3757609,0.0,420.3957,108.73573,0.5441197603692257,34869.616244540906,0.2490715494756952,176829766.758639,37.2417258477,3033.1884837001
1980-01-06,-14.927464,2.4801812,0.0,371.85175,191.90729,0.7188689241387738,34918.80693615007,0.2767461660841058,176829766.758639,37.2417258477,3033.1884837001
1980-01-07,-17.797424,-1.7197465,20.474094,266.65396,151.42485,0.4822302300924549,34971.19172704071,0.2767461660841058,176829766.758639,37.2417258477,3033.1884837001
1980-01-08,-18.340763,-5.8704343,11.900978,226.61145,146.14229,0.3022782528271344,35026.72382004786,0.26290885777990053,176829766.758639,37.2417258477,3033.1884837001
1980-01-09,-18.91518,-6.2178264,40.349567,231.41663,144.62543,0.2818269541753084,35085.354174544125,0.26290885777990053,176829766.758639,37.2417258477,3033.1884837001
1980-01-10,-13.395181,-4.694131,35.20605,170.13,224.59576,0.3924726411346709,35147.031656463754,0.16604769965046348,176829766.758639,37.2417258477,3033.1884837001
1980-01-11,-18.568695,-4.4285145,19.020761,254.39674,149.95134,0.3621851948535401,35211.70319145791,0.2767461660841058,176829766.758639,37.2417258477,3033.1884837001
1980-01-12,-12.710289,-4.046341,15.303477,170.39392,235.7222,0.4264484159262089,35279.31392031159,0.26290885777990053,176829766.758639,37.2417258477,3033.1884837001
1980-01-13,-6.879746,1.4015218,0.0,218.21088,368.0713,0.6706364740112817,35349.80735576913,0.2905834743883111,176829766.758639,37.2417258477,3033.1884837001
1980-01-14,-7.4335866,6.2753263,28.047174,248.57626,353.31738,0.9929904142226368,35423.12553993904,0.3044207826925164,176829766.758639,37.2417258477,3033.1884837001
1980-01-15,-8.481413,6.029746,7.288587,308.8679,329.54953,0.9898304769853576,35499.20920147909,0.26290885777990053,176829766.758639,37.2417258477,3033.1884837001
1980-01-16,-16.423042,-3.8567753,0.0,323.5175,179.07935,0.4286387015728995,35577.9979117974,0.22139693286728465,176829766.758639,37.2417258477,3033.1884837001
1980-01-17,-18.250072,-2.8506522,8.4902525,278.61612,153.47256,0.4522543886312217,35659.430239546375,0.23523424117148994,176829766.758639,37.2417258477,3033.1884837001
1980-01-18,-13.040797,-3.8106523,9.773079,187.9725,230.48515,0.4560341016358671,35743.4439027301,0.22139693286728465,176829766.758639,37.2417258477,3033.1884837001
1980-01-19,-15.591668,-5.3920293,15.532644,207.54048,191.15634,0.3765081701304756,35829.97591779411,0.22139693286728465,176829766.758639,37.2417258477,3033.1884837001
1980-01-20,-17.639421,-0.8722464,0.0,403.5624,161.25139,0.5686807894082586,35918.96274511685,0.20755962456307936,176829766.758639,37.2417258477,3033.1884837001
1980-01-21,-27.601377,-0.8910507,0.0,487.8335,67.30485,0.3008613330580854,36010.34043037438,0.16604769965046348,176829766.758639,37.2417258477,3033.1884837001
1980-01-22,-28.203623,-5.5693116,0.0,471.11346,63.855583,0.0717594616365548,36104.04474130385,0.20755962456307936,176829766.758639,37.2417258477,3033.1884837001
1980-01-23,-29.221706,-6.919819,0.0,472.17798,58.092358,-0.0212830982065117,36200.0112994454,0.22139693286728465,176829766.758639,37.2417258477,3033.1884837001
1980-01-24,-28.30906,1.1459059,0.0,506.0175,63.10895,0.3842106161665523,36298.17570649661,0.428956557430364,176829766.758639,37.2417258477,3033.1884837001
1980-01-25,-23.944057,-0.18731885,0.0,486.80847,90.934425,0.4729781483196388,36398.47366496698,0.3182580909967217,176829766.758639,37.2417258477,3033.1884837001
1980-01-26,-15.181231,-0.47905797,1.8075,359.53278,188.5798,0.6524240280712569,36500.841092873015,0.35977001590933755,176829766.758639,37.2417258477,3033.1884837001
1980-01-27,-13.420869,-2.135181,15.41087,238.41101,220.34369,0.5795705674146063,36605.21423226501,0.2767461660841058,176829766.758639,37.2417258477,3033.1884837001
1980-01-28,-11.588587,-1.0072464,35.388226,227.70207,252.7649,0.6497197843191439,36711.52975142618,0.23523424117148994,176829766.758639,37.2417258477,3033.1884837001
1980-01-29,-13.81645,-4.370036,39.127068,209.4126,218.2067,0.4688221724761823,36819.72484063136,0.19372231625887407,176829766.758639,37.2417258477,3033.1884837001
1980-01-30,-12.727501,-0.59644926,18.343046,257.83954,240.66823,0.6857415986436511,36929.7373013969,0.22139693286728465,176829766.758639,37.2417258477,3033.1884837001
