date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-19.341091,1.0096363,0.0,426.89853,132.24672,0.5710358247996481,34749.23912141999,0.11014041294078197,35545143.653174,37.1097807018,2925.9807284641
1980-01-02,-17.827818,-0.5585455,0.0,398.4611,151.85963,0.5262059577790784,34785.044536396264,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-03,-24.85491,-5.0452724,0.0,425.88763,84.56782,0.1873224718984771,34824.18836302571,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-04,-24.279455,-0.60400003,0.0,451.11548,88.976906,0.3865926970628833,34866.63442608187,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-05,-20.073092,1.8490909,0.0,442.91037,124.375465,0.6057771850515167,34912.34377320774,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-06,-14.597272,1.8358182,0.0,390.56818,197.17982,0.6925184494773965,34961.27480262486,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-07,-16.788727,-1.5429091,16.577456,276.22202,164.66293,0.5067810086609446,35013.38339742152,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-08,-17.188,-5.5545454,12.966909,229.84601,160.72308,0.3312835277261977,35068.62306556875,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-09,-14.886182,-5.291818,31.358181,198.75891,196.29599,0.36277735423316,35126.9450847978,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
1980-01-10,-11.802728,-4.618,31.16691,154.53438,253.34328,0.3925827340007169,35188.29865146659,0.13767551617597748,35545143.653174,37.1097807018,2925.9807284641
1980-01-11,-14.908909,-3.6703637,18.953638,232.50636,198.3018,0.4382569258575526,35252.6310325432,0.14455929198477635,35545143.653174,37.1097807018,2925.9807284641
1980-01-12,-9.668181,-3.2554543,14.737273,140.248,296.40036,0.4436995655220411,35319.887719844446,0.15144306779357525,35545143.653174,37.1097807018,2925.9807284641
1980-01-13,-4.4716363,0.6847272,0.0,153.34546,439.49017,0.5616484627196028,35390.0125856839,0.15144306779357525,35545143.653174,37.1097807018,2925.9807284641
1980-01-14,-5.3454547,5.0276365,23.010548,217.9891,412.01852,0.8891618179659673,35462.948039106785,0.15144306779357525,35545143.653174,37.1097807018,2925.9807284641
1980-01-15,-6.445818,5.2781816,16.607819,241.29492,381.70163,0.9286438195205456,35538.63518191922,0.15144306779357525,35545143.653174,37.1097807018,2925.9807284641
1980-01-16,-13.503453,-2.9336364,0.0,310.24146,222.74673,0.4940820029002616,35617.01396375394,0.14455929198477635,35545143.653174,37.1097807018,2925.9807284641
1980-01-17,-15.713636,-2.545818,7.625636,272.3691,185.71835,0.5025349298044715,35698.02333545442,0.13767551617597748,35545143.653174,37.1097807018,2925.9807284641
1980-01-18,-10.965272,-2.7554545,10.3359995,184.426,269.18256,0.5042775115550789,35781.60140010366,0.13767551617597748,35545143.653174,37.1097807018,2925.9807284641
1980-01-19,-13.428546,-3.4645452,14.358363,222.09038,223.6578,0.4785087315986421,35867.68556107084,0.1307917403671786,35545143.653174,37.1097807018,2925.9807284641
1980-01-20,-15.330182,0.18509099,0.0,423.45328,191.46727,0.6578458073449779,35956.21266649909,0.11702418874958086,35545143.653174,37.1097807018,2925.9807284641
