date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-6.9640365,7.7730722,0.0,337.69742,235.30121,1.0809216834430135,35198.44930032506,,59694156.839387,35.7197745515,2818.0362064938
1980-01-02,-12.085543,5.56759,0.0,361.75143,158.72874,0.9480993739647472,35232.30057105371,,59694156.839387,35.7197745515,2818.0362064938
1980-01-03,-14.328615,4.9121685,0.0,371.81296,131.97192,0.8943475590964521,35269.309812036016,,59694156.839387,35.7197745515,2818.0362064938
1980-01-04,-9.877409,7.656687,0.0,363.74664,178.38554,1.092549258494743,35309.44327667156,,59694156.839387,35.7197745515,2818.0362064938
1980-01-05,-6.9218073,8.133795,0.0,344.53973,229.86572,1.1210441305480177,35352.66461881431,,59694156.839387,35.7197745515,2818.0362064938
1980-01-06,-3.4350002,5.3327107,0.0,237.89102,386.39322,0.8751819871051859,35398.93501032823,,59694156.839387,35.7197745515,2818.0362064938
1980-01-07,-6.7157226,1.4695181,0.0,230.4459,322.63306,0.6876185174088526,35448.21326476434,,59694156.839387,35.7197745515,2818.0362064938
1980-01-08,-3.763193,0.09180722,0.0,116.3609,449.71494,0.4987461717742076,35500.45596638526,,59694156.839387,35.7197745515,2818.0362064938
1980-01-09,-7.6150603,4.8918676,0.0,319.45935,242.77573,0.929648838126318,35555.617603748615,,59694156.839387,35.7197745515,2818.0362064938
1980-01-10,-2.3377712,1.2937951,0.0,108.990715,509.181,0.5292822437689108,35613.65070705372,,59694156.839387,35.7197745515,2818.0362064938
1980-01-11,-9.538675,-0.84042174,0.0,248.38608,261.9124,0.601103853081475,35674.50598845626,,59694156.839387,35.7197745515,2818.0362064938
1980-01-12,-8.216445,4.693494,0.0,327.72806,227.80356,0.9366494003174936,35738.1324845629,,59694156.839387,35.7197745515,2818.0362064938
1980-01-13,-2.4595783,9.083674,0.0,303.17102,338.9447,1.1726859338620612,35804.4777003319,,59694156.839387,35.7197745515,2818.0362064938
1980-01-14,-0.13295181,11.056266,0.0,291.52164,401.26483,1.279826336585777,35873.487753625624,,59694156.839387,35.7197745515,2818.0362064938
1980-01-15,-4.1628914,4.2716866,0.018493975,241.15083,371.84933,0.8582122591214322,35945.10751968717,,59694156.839387,35.7197745515,2818.0362064938
1980-01-16,-5.872049,3.7924702,0.0,268.43134,307.92706,0.8679134286561847,36019.28077484347,,59694156.839387,35.7197745515,2818.0362064938
1980-01-17,-6.9203615,4.0749393,0.0,296.8724,266.8568,0.9105846310690324,36095.95033877318,,59694156.839387,35.7197745515,2818.0362064938
1980-01-18,-5.6560836,3.900542,8.648675,203.61935,361.77332,0.8831385133020816,36175.05821471624,,59694156.839387,35.7197745515,2818.0362064938
1980-01-19,-4.494699,-1.3840362,9.080421,78.99157,438.702,0.4455543956906017,36256.54572704445,,59694156.839387,35.7197745515,2818.0362064938
1980-01-20,-10.629638,0.8460241,0.0,318.1186,256.62424,0.748652502521061,36340.35365565751,,59694156.839387,35.7197745515,2818.0362064938
1980-01-21,-11.064338,4.9972286,0.0,376.8842,215.12631,1.020594545692617,36426.42236671472,,59694156.839387,35.7197745515,2818.0362064938
1980-01-22,-13.529638,-0.76975906,0.0,343.69217,200.9737,0.660984755438213,36514.6919392616,,59694156.839387,35.7197745515,2818.0362064938
1980-01-23,-15.523373,4.4856625,0.0,405.9664,147.20416,0.9617097575342702,36605.10228735853,,59694156.839387,35.7197745515,2818.0362064938
1980-01-24,-11.774518,9.108615,0.0,410.83145,180.49146,1.3275524147781277,36697.59327736725,,59694156.839387,35.7197745515,2818.0362064938
1980-01-25,-9.739638,7.346506,0.0,394.36472,221.68867,1.2202853002726686,36792.10484010017,,59694156.839387,35.7197745515,2818.0362064938
1980-01-26,-6.603072,4.9276505,0.0,327.04794,318.75876,1.0323147416086214,36888.57707758383,,59694156.839387,35.7197745515,2818.0362064938
1980-01-27,-5.022831,1.330241,0.0,195.7815,390.18887,0.7265454556476868,36986.95036423513,,59694156.839387,35.7197745515,2818.0362064938
1980-01-28,-4.296867,1.3279518,0.0,177.83476,422.72714,0.7048946346573423,37087.165442292986,,59694156.839387,35.7197745515,2818.0362064938
1980-01-29,-9.117047,0.5111445,0.0,296.3666,270.3841,0.7692810768053304,37189.16351139088,,59694156.839387,35.7197745515,2818.0362064938
1980-01-30,-4.2085543,3.1387348,14.994097,179.2183,442.53662,0.8668731191089696,37292.88631219637,,59694156.839387,35.7197745515,2818.0362064938
1980-01-31,-9.750904,6.3709035,0.0,400.5094,237.42513,1.208414054095344,37398.27620408149,,59694156.839387,35.7197745515,2818.0362064938
1980-02-01,-7.6583133,6.6648803,0.0,383.88068,281.8079,1.233930037500169,37505.27623682361,,59694156.839387,35.7197745515,2818.0362064938
1980-02-02,-6.359699,8.347711,0.0,392.27933,299.69702,1.369915904278624,37613.83021636881,,59694156.839387,35.7197745515,2818.0362064938
1980-02-03,-4.828614,10.177952,0.0,397.89548,324.18314,1.5207630323839216,37723.882764720205,,59694156.839387,35.7197745515,2818.0362064938
1980-02-04,-4.134096,9.233434,0.0,376.51553,355.34067,1.4391793207947086,37835.379374040174,,59694156.839387,35.7197745515,2818.0362064938
1980-02-05,-8.057651,9.845964,0.0,427.55957,244.54674,1.5437047264107338,37948.2664550803,,59694156.839387,35.7197745515,2818.0362064938
1980-02-06,-5.2498794,12.099879,0.0,422.29697,293.80438,1.7408599184155664,38062.49138007413,,59694156.839387,35.7197745515,2818.0362064938
1980-02-07,-5.727289,5.9424706,0.3023494,344.45197,344.35928,1.215463459089385,38178.00252024622,,59694156.839387,35.7197745515,2818.0362064938
1980-02-08,-15.118132,-3.0547593,7.968735,291.1099,189.99223,0.6067760334576829,38294.749278107854,,59694156.839387,35.7197745515,2818.0362064938
1980-02-09,-15.311206,0.7678313,0.0,450.64322,164.56216,0.854142881950292,38412.68211472237,,59694156.839387,35.7197745515,2818.0362064938
1980-02-10,-13.642711,4.991205,0.0,474.09036,171.77505,1.1875644003429973,38531.75257213485,,59694156.839387,35.7197745515,2818.0362064938
1980-02-11,-13.33759,2.3051207,0.0,445.05936,188.05374,1.0010606678807004,38651.9132911695,,59694156.839387,35.7197745515,2818.0362064938
1980-02-12,-10.737891,4.305482,0.0,434.9518,225.32935,1.1762498718924994,38773.11802480434,,59694156.839387,35.7197745515,2818.0362064938
1980-02-13,-5.948012,5.7001204,0.0,370.7138,343.16855,1.266083367805399,38895.32164733799,,59694156.839387,35.7197745515,2818.0362064938
1980-02-14,-2.6550603,4.4596386,6.268795,183.61505,500.66162,1.05662547987458,39018.48015956571,,59694156.839387,35.7197745515,2818.0362064938
1980-02-15,-0.4807831,5.1950603,6.5474095,151.31975,590.47766,1.0265877042662537,39142.550690183045,,59694156.839387,35.7197745515,2818.0362064938
1980-02-16,-6.669458,4.4943376,4.4815664,278.28018,371.75015,1.2047702039171926,39267.491493634974,,59694156.839387,35.7197745515,2818.0362064938
1980-02-17,-3.2792168,2.0613856,0.0,197.24144,479.64807,0.8650951826348419,39393.26194462668,,59694156.839387,35.7197745515,2818.0362064938
1980-02-18,-0.6398795,3.8356025,3.1901808,122.22272,583.7186,0.9018721285835364,39519.82252950879,,59694156.839387,35.7197745515,2818.0362064938
1980-02-19,-5.677229,3.755,3.014578,269.04694,403.89957,1.1470808472340075,39647.13483474618,,59694156.839387,35.7197745515,2818.0362064938
1980-02-20,-4.507108,4.2818074,3.5893974,234.47139,441.2081,1.1738189008366773,39775.16153267398,,59694156.839387,35.7197745515,2818.0362064938
1980-02-21,-4.2065663,2.516807,2.494277,188.15956,449.5656,0.9932425138105636,39903.86636473871,,59694156.839387,35.7197745515,2818.0362064938
