date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-26.412106,0.5429344,0.0,421.32968,72.777565,0.3612906444676966,34544.29615265959,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-02,-28.359137,-0.59601843,0.0,426.8976,60.598988,0.2512906756569625,34581.00021903899,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-03,-33.455547,-0.23065595,0.0,445.47055,37.42034,0.0794830658956558,34621.12557503125,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-04,-14.542589,3.8373878,0.0,355.08392,199.68904,0.772210543753762,34664.63490257517,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-05,-27.592335,4.68252,0.0,446.12982,64.72445,0.5239352788572511,34711.48802343165,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-06,-11.425374,-1.4790103,0.0,219.9987,255.78197,0.5226225189636298,34761.642031764306,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-07,-19.854637,-3.211749,0.0,338.9349,127.512085,0.3751910469748376,34815.05143351439,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-08,-15.213521,-4.6593904,7.2368584,198.30272,187.5467,0.3768585946762571,34871.668291681126,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-09,-24.228136,-5.9135103,15.602348,287.66888,88.12903,0.1732380179136944,34931.442376603365,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-10,-12.99221,-5.914476,13.13488,123.87322,226.19893,0.3312382228801776,34994.32132033233,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-11,-25.178436,-4.942267,2.2323015,354.88992,81.310936,0.1849310155818478,35060.2507741869,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-12,-12.071058,0.7248562,4.771082,208.11964,246.04735,0.6549459622926876,35129.17456859319,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-13,-10.684269,0.8203567,1.3426467,249.92998,272.6359,0.6631849999860695,35201.03487432853,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-14,-13.537734,3.5216455,17.251797,264.46072,217.6742,0.8080983481152262,35275.77236431419,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-15,-13.307962,4.3931417,0.0,367.13727,219.61342,0.8644438571401775,35353.32637513316,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-16,-24.806053,-4.6414385,8.251703,364.48245,84.11574,0.2142164648135864,35433.63506748635,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-17,-24.437214,-4.9600806,18.227135,302.02576,86.923836,0.2137833296562097,35516.6355848425,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-18,-18.865856,-7.2674456,39.21119,205.47256,140.7093,0.2536501626563123,35602.264209583496,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-19,-21.75101,-4.1866975,20.519459,315.0988,110.388,0.3210108549183683,35690.45651599704,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-20,-26.406664,-1.1197009,6.654948,441.23935,72.84548,0.3243430603838357,35781.14751952041,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-21,-34.316536,-2.4966168,0.0,489.77432,34.33838,-0.0551048105239581,35874.27182169432,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-22,-33.992695,-5.348665,0.0,482.2405,35.393627,-0.1625468332458975,35969.76375034097,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-23,-35.068653,-0.6832221,0.0,502.0432,31.875305,-0.0072893645957997,36067.55749453725,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-24,-31.901419,3.7574685,0.0,508.2097,43.14465,0.3674842748186446,36167.587234009705,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-25,-29.157455,-1.3271347,0.0,488.85883,56.215855,0.2246397135557557,36269.78726263402,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-26,-14.920046,-5.024223,0.0,249.16125,193.47067,0.4135290633001588,36374.09210577554,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-27,-11.836491,-7.468608,0.015420022,126.60939,248.41653,0.2884755045954546,36480.43663126068,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-28,-12.637791,-5.1486306,3.08855,188.21509,232.51935,0.4166362814152513,36588.75615381918,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-29,-18.225788,-2.1100001,21.942772,286.16882,148.595,0.5284531213443627,36698.98653288573,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-30,-13.483694,1.6033486,0.08609896,366.0661,217.67053,0.8018263727051713,36811.06426369494,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-01-31,-34.211376,-2.053809,0.0,527.90674,34.71419,-0.0331331659376951,36924.92656164619,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-01,-29.553154,2.1918643,0.0,529.68176,53.79978,0.4115492336159445,37040.511439954505,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-02,-24.988815,5.8588953,0.0,529.9202,81.770905,0.8186863975318193,37157.75778063975,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-03,-27.697744,8.247606,0.0,546.05615,64.12178,0.8748248479590874,37276.60539893968,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-04,-14.688296,4.14206,0.0,439.465,196.2426,0.9917127297337596,37396.9951012618,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-05,-29.131481,4.475708,0.0,548.9574,56.41366,0.5843415132053739,37518.8687368157,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-06,-27.202059,1.954131,0.0,534.829,67.22986,0.5198365756659106,37642.16924309057,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-07,-23.125534,-9.664372,0.0,346.25482,97.4771,0.0968208155516462,37766.84068536239,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-08,-28.683775,-5.2468004,0.009758342,498.89874,58.866405,0.0766438914671709,37892.82829043295,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-09,-35.68993,-8.037468,0.0,534.2205,29.98664,-0.409309366986358,38020.07847481618,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-10,-31.596457,3.0109205,0.0,569.2867,44.631554,0.3991173601607223,38148.538867598974,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-11,-29.53138,0.49667433,0.0,553.75867,53.83778,0.3514325693839543,38278.158328212565,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-12,-28.85404,-2.6782393,0.0,530.6745,57.6839,0.2053235649923098,38408.886959356416,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-13,-28.984856,-9.418919,5.7838435,356.36496,57.32765,-0.1235816441012994,38540.67611532114,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-14,-10.503419,-1.8030725,16.953833,174.66481,276.06354,0.6915004772962239,38673.478405958645,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-15,-19.046963,-0.1256847,23.106455,340.69125,139.13284,0.7263825722865688,38807.24769654805,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-16,-19.59206,0.4723015,0.0,477.37286,132.86696,0.7579387162489251,38941.93910380457,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-17,-20.272566,0.9331185,11.479908,368.86807,125.40355,0.7765231707278101,39077.50898827524,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-18,-18.512175,-0.87226695,20.9171,330.56754,145.05376,0.7133554127887701,39213.9149433614,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-19,-18.282255,-0.82128876,17.777319,332.16608,148.32753,0.7292549681731642,39351.11578120227,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-20,-14.082187,0.9263176,4.008757,380.99158,208.54945,0.9290700564715096,39489.07151564757,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-21,-22.033176,0.80516684,7.071542,419.93347,107.52249,0.741208399666499,39627.74334253984,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-22,-21.668343,-1.4800575,1.1143383,505.95456,110.746735,0.6097758062189914,39767.09361751928,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-23,-27.023567,-4.675121,6.7119217,486.04834,68.72789,0.2030119863318368,39907.08583155534,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-24,-32.784508,-2.4877443,0.0,621.79553,39.988506,0.0200541172096548,40047.68458440059,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-25,-34.532394,-0.71444184,0.0,639.9804,33.60228,0.023055566828399,40188.85555615278,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-26,-30.666468,5.397445,0.0,649.02875,48.915073,0.7033212594901115,40330.56547710212,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
1980-02-27,-28.103107,3.444442,0.0,632.2428,62.127995,0.703488337910846,40472.78209603075,0.10818899372707154,474944874.056468,37.725566602,3535.251623516
