date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-8.258929,6.220178,0.0,308.23822,213.24194,1.006889668375042,35362.3186860921,,25938275.092852,35.19875,2022.6067081417
1980-01-02,-8.028749,3.1005356,0.0,264.61517,252.96413,0.8093808961346409,35395.462233163504,,25938275.092852,35.19875,2022.6067081417
1980-01-03,-10.021607,2.7003572,0.0,289.99554,204.12251,0.8006297460285184,35431.69832873096,,25938275.092852,35.19875,2022.6067081417
1980-01-04,-9.921071,7.473929,0.0,335.60873,167.35732,1.1016589467955928,35470.99408728294,,25938275.092852,35.19875,2022.6067081417
1980-01-05,-7.598929,9.591965,0.0,334.18304,195.75447,1.2467910455899491,35513.31408708466,,25938275.092852,35.19875,2022.6067081417
1980-01-06,-5.0873213,8.049107,0.0,291.82858,266.3577,1.1226845946657469,35558.62048419841,,25938275.092852,35.19875,2022.6067081417
1980-01-07,-2.08625,5.75,0.0,193.79787,399.32828,0.8868146630237962,35606.873132462955,,25938275.092852,35.19875,2022.6067081417
1980-01-08,-2.6225,7.875357,0.0,242.9541,324.48447,1.0729577902100318,35658.0297086849,,25938275.092852,35.19875,2022.6067081417
1980-01-09,-4.6492853,6.34125,0.0,262.0707,296.4307,1.0070558669039646,35712.0458422797,,25938275.092852,35.19875,2022.6067081417
1980-01-10,-0.35232142,8.69125,0.0,222.90108,401.96606,1.081835350103398,35768.87524859372,,25938275.092852,35.19875,2022.6067081417
1980-01-11,-2.1005356,6.2400002,5.1835713,160.78517,441.82376,0.944637778208986,35828.46986513788,,25938275.092852,35.19875,2022.6067081417
1980-01-12,-3.780536,6.963393,4.0251784,198.60855,417.64304,1.0521112990397767,35890.77998997084,,25938275.092852,35.19875,2022.6067081417
1980-01-13,0.6778571,13.884108,0.0,302.5748,435.68234,1.5173501720606732,35955.75442148222,,25938275.092852,35.19875,2022.6067081417
1980-01-14,0.33946425,13.009821,6.8292856,220.67357,518.50574,1.4589090447702586,36023.340598845934,,25938275.092852,35.19875,2022.6067081417
1980-01-15,0.9167858,9.562501,8.532321,165.5334,619.47626,1.141410772449591,36093.484742437926,,25938275.092852,35.19875,2022.6067081417
1980-01-16,-2.0094643,9.313215,0.0,276.09393,455.61395,1.2238658862244824,36166.13199354203,,25938275.092852,35.19875,2022.6067081417
1980-01-17,-2.550893,9.908571,0.0,298.16824,426.24463,1.2937790028455407,36241.226552701824,,25938275.092852,35.19875,2022.6067081417
1980-01-18,-1.699107,6.8030353,2.7103572,171.94838,535.2145,1.0194139618406444,36318.71181611316,,25938275.092852,35.19875,2022.6067081417
