date,tmin,tmax,prcp,srad,vp,pet,dayl,QObs,area,latitude,elevation
1980-01-01,-17.742687,1.5150372,0.0,377.43442,151.66986,0.6291094960739118,34828.37131899181,0.015722409581273668,311256107.06826293,36.8689532086,2850.6177555031
1980-01-02,-14.564161,1.9214264,0.0,359.8925,197.85448,0.6921916090492952,34863.83096081979,0.019653011976592086,311256107.06826293,36.8689532086,2850.6177555031
1980-01-03,-25.392126,-4.9232836,0.0,386.5245,78.63517,0.178212872561671,34902.59710813417,0.015722409581273668,311256107.06826293,36.8689532086,2850.6177555031
1980-01-04,-24.937922,-2.08104,0.0,395.0746,82.19986,0.3070224777939604,34944.63402101114,0.019653011976592086,311256107.06826293,36.8689532086,2850.6177555031
1980-01-05,-17.448513,-1.9780684,0.0,352.5506,155.14896,0.4781089420609633,34989.90321411619,0.019653011976592086,311256107.06826293,36.8689532086,2850.6177555031
1980-01-06,-15.981396,0.3280535,0.0,363.65158,175.38397,0.6081696996997272,35038.36358257359,0.0235836143719105,311256107.06826293,36.8689532086,2850.6177555031
1980-01-07,-13.89309,-0.5837148,4.5429573,278.56082,208.95009,0.5845774910193068,35089.97153433273,0.0235836143719105,311256107.06826293,36.8689532086,2850.6177555031
1980-01-08,-13.865349,-4.1918874,3.8520947,238.58694,210.55539,0.4159742378670434,35144.68112819443,0.0235836143719105,311256107.06826293,36.8689532086,2850.6177555031
1980-01-09,-10.342586,-3.8252008,19.570387,143.25983,278.29077,0.4193319890597143,35202.44421664514,0.0235836143719105,311256107.06826293,36.8689532086,2850.6177555031
1980-01-10,-11.949748,-3.994101,21.490759,182.76944,248.87839,0.4272361081420784,35263.21059264033,0.02751421676722892,311256107.06826293,36.8689532086,2850.6177555031
1980-01-11,-9.766449,-2.9426448,10.318855,156.18428,291.8019,0.4634295722416289,35326.92813947926,0.0235836143719105,311256107.06826293,36.8689532086,2850.6177555031
1980-01-12,-9.8704605,-2.8847103,3.3122885,190.66176,289.2082,0.4707317334916658,35393.54298292271,0.0235836143719105,311256107.06826293,36.8689532086,2850.6177555031
1980-01-13,-7.018128,0.6608915,0.0,231.72864,361.6289,0.6356457768003076,35462.99964472079,0.02751421676722892,311256107.06826293,36.8689532086,2850.6177555031
1980-01-14,-5.132288,0.5543536,4.3383355,153.30537,418.00598,0.5839801135870933,35535.24119674105,0.03537542155786575,311256107.06826293,36.8689532086,2850.6177555031
1980-01-15,-3.2869835,1.996716,2.771798,129.18524,480.14038,0.6266562707548978,35610.209414915815,0.03537542155786575,311256107.06826293,36.8689532086,2850.6177555031
1980-01-16,-9.486806,0.27644873,0.014814265,291.41177,298.21747,0.6596334592314885,35687.84493226182,0.03537542155786575,311256107.06826293,36.8689532086,2850.6177555031
1980-01-17,-12.663209,-2.1230016,2.599376,235.48598,232.18208,0.5443260533835067,35768.08739026444,0.031444819162547336,311256107.06826293,36.8689532086,2850.6177555031
1980-01-18,-9.311589,-1.724101,11.282615,183.20908,303.4571,0.5489442923598133,35850.87558796166,0.03537542155786575,311256107.06826293,36.8689532086,2850.6177555031
1980-01-19,-10.866656,-3.4622736,2.7646656,225.9731,268.36487,0.4730171048029878,35936.147628109364,0.03537542155786575,311256107.06826293,36.8689532086,2850.6177555031
