"Dates","Flow_cfs"
1938-12-01,705
1938-12-02,735
1938-12-03,705
1938-12-04,705
1938-12-05,705
1938-12-06,705
1938-12-07,705
1938-12-08,705
1938-12-09,705
1938-12-10,675
1938-12-11,705
1938-12-12,705
1938-12-13,705
1938-12-14,650
1938-12-15,675
1938-12-16,675
1938-12-17,675
1938-12-18,675
1938-12-19,675
1938-12-20,675
1938-12-21,675
1938-12-22,675
1938-12-23,675
1938-12-24,675
1938-12-25,735
1938-12-26,770
1938-12-27,735
1938-12-28,735
1938-12-29,735
1938-12-30,735
1938-12-31,705
1939-01-01,675
1939-01-02,675
1939-01-03,675
1939-01-04,735
1939-01-05,705
1939-01-06,675
1939-01-07,675
1939-01-08,650
1939-01-09,770
1939-01-10,735
1939-01-11,770
1939-01-12,885
1939-01-13,1300
1939-01-14,1540
1939-01-15,1360
1939-01-16,1540
1939-01-17,2180
1939-01-18,1910
1939-01-19,1540
1939-01-20,1250
1939-01-21,1140
1939-01-22,1080
1939-01-23,980
1939-01-24,885
1939-01-25,845
1939-01-26,770
1939-01-27,805
1939-01-28,770
1939-01-29,805
1939-01-30,770
1939-01-31,770
1939-02-01,735
1939-02-02,705
1939-02-03,705
1939-02-04,705
1939-02-05,735
1939-02-06,1080
1939-02-07,885
1939-02-08,770
1939-02-09,705
1939-02-10,675
1939-02-11,675
1939-02-12,1310
1939-02-13,1780
1939-02-14,1660
1939-02-15,1200
1939-02-16,980
1939-02-17,885
1939-02-18,1600
1939-02-19,2760
1939-02-20,2760
1939-02-21,1910
1939-02-22,1280
1939-02-23,1140
1939-02-24,1480
1939-02-25,1910
1939-02-26,1720
1939-02-27,1200
1939-02-28,1140
1939-03-01,1080
1939-03-02,1030
1939-03-03,1030
1939-03-04,1030
1939-03-05,932
1939-03-06,885
1939-03-07,885
1939-03-08,845
1939-03-09,885
1939-03-10,805
1939-03-11,805
1939-03-12,1310
1939-03-13,1660
1939-03-14,1540
1939-03-15,1200
1939-03-16,932
1939-03-17,885
1939-03-18,770
1939-03-19,770
1939-03-20,770
1939-03-21,735
1939-03-22,705
1939-03-23,705
1939-03-24,705
1939-03-25,705
1939-03-26,932
1939-03-27,1030
1939-03-28,1080
1939-03-29,1140
1939-03-30,1250
1939-03-31,1200
1939-04-01,1140
1939-04-02,1140
1939-04-03,1200
1939-04-04,1140
1939-04-05,1080
1939-04-06,1030
1939-04-07,980
1939-04-08,1030
1939-04-09,1300
1939-04-10,1990
1939-04-11,1250
1939-04-12,980
1939-04-13,932
1939-04-14,885
1939-04-15,932
1939-04-16,1030
1939-04-17,980
1939-04-18,1080
1939-04-19,1300
1939-04-20,1480
1939-04-21,1780
1939-04-22,1660
1939-04-23,1480
1939-04-24,1480
1939-04-25,1420
1939-04-26,1360
1939-04-27,1420
1939-04-28,3540
1939-04-29,2450
1939-04-30,1660
1939-05-01,1480
1939-05-02,1660
1939-05-03,1660
1939-05-04,1480
1939-05-05,1300
1939-05-06,1250
1939-05-07,1250
1939-05-08,1300
1939-05-09,1300
1939-05-10,1200
1939-05-11,1080
1939-05-12,1080
1939-05-13,980
1939-05-14,932
1939-05-15,980
1939-05-16,1200
1939-05-17,1430
1939-05-18,1910
1939-05-19,1660
1939-05-20,1540
1939-05-21,1780
1939-05-22,2180
1939-05-23,2460
