"Dates","Flow_cfs"
1966-10-01,1500
1966-10-02,1520
1966-10-03,1700
1966-10-04,1820
1966-10-05,1800
1966-10-06,1780
1966-10-07,1780
1966-10-08,1780
1966-10-09,1700
1966-10-10,1680
1966-10-11,1700
1966-10-12,1740
1966-10-13,1780
1966-10-14,1850
1966-10-15,1940
1966-10-16,1940
1966-10-17,1740
1966-10-18,1780
1966-10-19,1740
1966-10-20,1760
1966-10-21,1680
1966-10-22,1660
1966-10-23,1680
1966-10-24,1680
1966-10-25,1660
1966-10-26,1640
1966-10-27,1620
1966-10-28,1640
1966-10-29,1620
1966-10-30,1600
1966-10-31,1560
1966-11-01,1500
1966-11-02,1480
1966-11-03,1460
1966-11-04,1440
1966-11-05,1420
1966-11-06,1440
1966-11-07,1460
1966-11-08,1500
1966-11-09,1520
1966-11-10,1520
1966-11-11,1540
1966-11-12,1560
1966-11-13,1540
1966-11-14,1560
1966-11-15,1540
1966-11-16,1560
1966-11-17,1520
1966-11-18,1500
1966-11-19,1520
1966-11-20,1430
1966-11-21,1490
1966-11-22,1560
1966-11-23,1430
1966-11-24,1420
1966-11-25,1430
1966-11-26,1370
1966-11-27,1320
1966-11-28,1220
1966-11-29,1310
1966-11-30,1480
1966-12-01,1510
1966-12-02,1440
1966-12-03,1420
1966-12-04,1430
1966-12-05,1420
1966-12-06,1620
1966-12-07,2430
1966-12-08,1810
1966-12-09,1490
1966-12-10,1240
1966-12-11,1050
1966-12-12,1170
1966-12-13,1260
1966-12-14,1210
1966-12-15,1100
1966-12-16,1210
1966-12-17,1110
1966-12-18,1160
1966-12-19,1140
1966-12-20,1200
1966-12-21,1210
1966-12-22,1190
1966-12-23,1190
1966-12-24,1100
1966-12-25,1100
1966-12-26,1160
1966-12-27,1240
1966-12-28,1240
1966-12-29,1200
1966-12-30,1200
1966-12-31,1240
1967-01-01,1280
1967-01-02,1260
1967-01-03,1240
1967-01-04,1280
1967-01-05,1300
1967-01-06,1300
1967-01-07,1280
