"Dates","Flow_cfs"
1979-05-01,131
1979-05-02,131
1979-05-03,125
1979-05-04,267
1979-05-05,216
1979-05-06,212
1979-05-07,230
1979-05-08,216
1979-05-09,198
1979-05-10,168
1979-05-11,127
1979-05-12,123
1979-05-13,120
1979-05-14,127
1979-05-15,107
1979-05-16,86
1979-05-17,77
1979-05-18,70
1979-05-19,73
1979-05-20,81
1979-05-21,122
1979-05-22,97
1979-05-23,67
1979-05-24,57
1979-05-25,57
1979-05-26,70
1979-05-27,73
1979-05-28,72
1979-05-29,85
1979-05-30,77
1979-05-31,88
1979-06-01,92
1979-06-02,78
1979-06-03,60
1979-06-04,64
1979-06-05,60
1979-06-06,54
1979-06-07,42
1979-06-08,37
1979-06-09,31
1979-06-10,37
1979-06-11,49
1979-06-12,40
1979-06-13,34
1979-06-14,28
1979-06-15,27
1979-06-16,30
1979-06-17,20
1979-06-18,22
1979-06-19,26
1979-06-20,24
1979-06-21,22
1979-06-22,17
1979-06-23,23
1979-06-24,16
1979-06-25,15
1979-06-26,17
1979-06-27,14
1979-06-28,10
1979-06-29,9.3
1979-06-30,9.3
1979-07-01,9
1979-07-02,8
1979-07-03,6.8
1979-07-04,7.7
1979-07-05,12
1979-07-06,18
1979-07-07,19
1979-07-08,22
1979-07-09,23
1979-07-10,22
1979-07-11,22
1979-07-12,11
1979-07-13,8.4
1979-07-14,9
1979-07-15,7.4
1979-07-16,6.3
1979-07-17,6.8
1979-07-18,7.1
1979-07-19,6.3
1979-07-20,9.3
1979-07-21,10
1979-07-22,14
1979-07-23,14
1979-07-24,13
1979-07-25,12
1979-07-26,13
1979-07-27,12
1979-07-28,7.7
1979-07-29,10
1979-07-30,26
1979-07-31,15
1979-08-01,9.6
1979-08-02,9.3
1979-08-03,10
1979-08-04,14
1979-08-05,15
1979-08-06,14
1979-08-07,7.7
1979-08-08,6.5
1979-08-09,7.4
1979-08-10,9
1979-08-11,9
1979-08-12,143
1979-08-13,107
1979-08-14,54
1979-08-15,86
1979-08-16,80
1979-08-17,67
1979-08-18,61
1979-08-19,52
1979-08-20,50
1979-08-21,39
1979-08-22,20
1979-08-23,12
1979-08-24,12
1979-08-25,13
1979-08-26,9.3
1979-08-27,11
1979-08-28,10
1979-08-29,9.3
1979-08-30,9.6
1979-08-31,12
1979-09-01,11
1979-09-02,14
1979-09-03,15
1979-09-04,15
1979-09-05,15
1979-09-06,12
1979-09-07,11
1979-09-08,11
1979-09-09,9.6
1979-09-10,13
1979-09-11,12
1979-09-12,9
1979-09-13,8.7
1979-09-14,11
1979-09-15,12
1979-09-16,9
1979-09-17,14
1979-09-18,16
1979-09-19,16
1979-09-20,11
1979-09-21,11
1979-09-22,7.4
1979-09-23,7.7
1979-09-24,10
1979-09-25,6
1979-09-26,3.9
1979-09-27,3.8
1979-09-28,5.4
1979-09-29,6.3
1979-09-30,6.8
1979-10-01,8.9
1979-10-02,9.6
1979-10-03,7.9
1979-10-04,9.3
1979-10-05,12
1979-10-06,8.9
1979-10-07,8.2
1979-10-08,8.9
1979-10-09,8.9
1979-10-10,8.6
1979-10-11,8.9
1979-10-12,11
1979-10-13,12
1979-10-14,11
1979-10-15,11
1979-10-16,12
1979-10-17,13
1979-10-18,12
1979-10-19,13
1979-10-20,14
1979-10-21,14
1979-10-22,13
1979-10-23,12
1979-10-24,15
1979-10-25,15
1979-10-26,16
1979-10-27,16
1979-10-28,16
1979-10-29,14
1979-10-30,14
1979-10-31,13
1979-11-01,12
1979-11-02,12
1979-11-03,13
1979-11-04,14
1979-11-05,11
1979-11-06,11
1979-11-07,12
1979-11-08,14
1979-11-09,15
1979-11-10,14
1979-11-11,14
1979-11-12,13
1979-11-13,12
1979-11-14,14
1979-11-15,14
1979-11-16,15
1979-11-17,15
1979-11-18,14
1979-11-19,14
1979-11-20,15
1979-11-21,25
1979-11-22,39
1979-11-23,50
1979-11-24,54
1979-11-25,58
1979-11-26,67
1979-11-27,72
1979-11-28,68
1979-11-29,75
1979-11-30,75
