"Dates","Flow_cfs"
1905-10-01,380
1905-10-02,380
1905-10-03,420
1905-10-04,780
1905-10-05,1010
1905-10-06,1100
1905-10-07,1010
1905-10-08,850
1905-10-09,710
1905-10-10,640
1905-10-11,580
1905-10-12,470
1905-10-13,420
1905-10-14,420
1905-10-15,380
1905-10-16,380
1905-10-17,380
1905-10-18,380
1905-10-19,470
1905-10-20,1850
1905-10-21,1850
1905-10-22,1610
1905-10-23,1290
1905-10-24,1290
1905-10-25,4550
1905-10-26,11100
1905-10-27,9440
1905-10-28,5750
1905-10-29,3560
1905-10-30,2540
1905-10-31,2110
1905-11-01,1730
1905-11-02,1390
1905-11-03,1190
1905-11-04,1100
1905-11-05,2390
1905-11-06,10500
1905-11-07,8620
1905-11-08,6360
1905-11-09,5150
1905-11-10,14200
1905-11-11,15600
1905-11-12,8200
1905-11-13,8410
1905-11-14,5950
1905-11-15,5550
1905-11-16,5550
1905-11-17,3030
1905-11-18,2540
1905-11-19,2110
1905-11-20,1850
1905-11-21,1610
1905-11-22,1390
1905-11-23,1290
1905-11-24,1500
1905-11-25,1390
1905-11-26,1730
1905-11-27,2110
1905-11-28,1980
1905-11-29,13500
1905-11-30,11100
1905-12-01,6160
1905-12-02,640
1905-12-03,22600
1905-12-04,12700
1905-12-05,8620
1905-12-06,6360
1905-12-07,5150
1905-12-08,4150
1905-12-09,3380
1905-12-10,2860
1905-12-11,2390
1905-12-12,2240
1905-12-13,2110
1905-12-14,2540
1905-12-15,2860
1905-12-16,2700
1905-12-17,2540
1905-12-18,2240
1905-12-19,2390
1905-12-20,6770
1905-12-21,12700
1905-12-22,13100
1905-12-23,17600
1905-12-24,12900
1905-12-25,9230
1905-12-26,6980
1905-12-27,5550
1905-12-28,8000
1905-12-29,7380
1905-12-30,7180
1905-12-31,6360
1906-01-01,4750
1906-01-02,4150
1906-01-03,13700
1906-01-04,20700
1906-01-05,14600
1906-01-06,9020
1906-01-07,6560
1906-01-08,5350
1906-01-09,4150
1906-01-10,3380
1906-01-11,3030
1906-01-12,2540
1906-01-13,2240
1906-01-14,2110
1906-01-15,1980
1906-01-16,1730
1906-01-17,1500
1906-01-18,1390
1906-01-19,1290
1906-01-20,1190
1906-01-21,5750
1906-01-22,26400
1906-01-23,31800
1906-01-24,21900
1906-01-25,9440
1906-01-26,7180
1906-01-27,5750
1906-01-28,4950
1906-01-29,3950
1906-01-30,3200
1906-01-31,2700
1906-02-01,2390
1906-02-02,1610
1906-02-03,1850
1906-02-04,1730
1906-02-05,1850
1906-02-06,1850
1906-02-07,1730
1906-02-08,1610
1906-02-09,1500
1906-02-10,1390
1906-02-11,1290
1906-02-12,1190
1906-02-13,1390
1906-02-14,1730
1906-02-15,1980
1906-02-16,2390
1906-02-17,2240
1906-02-18,1980
1906-02-19,1980
1906-02-20,2110
1906-02-21,2860
1906-02-22,4150
1906-02-23,4150
1906-02-24,8200
1906-02-25,15600
1906-02-26,11100
1906-02-27,7380
1906-02-28,5350
1906-03-01,4350
1906-03-02,3760
1906-03-03,4150
1906-03-04,3560
1906-03-05,3030
1906-03-06,2540
1906-03-07,2390
1906-03-08,2700
1906-03-09,2860
1906-03-10,2700
1906-03-11,2390
1906-03-12,2110
1906-03-13,1980
1906-03-14,2240
1906-03-15,6360
1906-03-16,5550
1906-03-17,4550
1906-03-18,3560
1906-03-19,5550
1906-03-20,7380
