"Dates","Flow_cfs"
1939-01-07,2120
1939-01-08,2270
1939-01-09,2480
1939-01-10,2530
1939-01-11,2410
1939-01-12,2240
1939-01-13,3210
1939-01-14,3140
1939-01-15,3310
1939-01-16,3700
1939-01-17,3790
1939-01-18,4220
1939-01-19,4330
1939-01-20,4960
1939-01-21,5390
1939-01-22,5670
1939-01-23,6420
1939-01-24,6930
1939-01-25,6600
1939-01-26,6600
1939-01-27,7270
1939-01-28,6920
1939-01-29,6920
1939-01-30,9620
1939-01-31,8750
1939-02-01,11300
1939-02-02,12300
1939-02-03,15200
1939-02-04,24800
1939-02-05,33200
1939-02-06,21000
1939-02-07,14000
1939-02-08,11200
1939-02-09,10500
1939-02-10,12000
1939-02-11,20800
1939-02-12,23600
1939-02-13,15200
1939-02-14,11400
1939-02-15,12700
1939-02-16,14500
1939-02-17,18000
1939-02-18,12400
1939-02-19,12100
1939-02-20,14500
1939-02-21,14900
1939-02-22,16800
1939-02-23,13900
1939-02-24,14400
1939-02-25,11500
1939-02-26,10500
1939-02-27,9780
1939-02-28,11100
1939-03-01,10600
1939-03-02,11700
1939-03-03,9780
1939-03-04,8720
1939-03-05,9860
1939-03-06,8310
1939-03-07,8130
1939-03-08,8560
1939-03-09,7950
1939-03-10,7770
1939-03-11,8180
1939-03-12,8180
1939-03-13,9190
1939-03-14,8130
1939-03-15,7590
1939-03-16,7240
1939-03-17,6570
1939-03-18,6270
1939-03-19,5800
1939-03-20,5540
1939-03-21,5130
1939-03-22,4870
1939-03-23,4620
1939-03-24,4140
1939-03-25,3820
1939-03-26,3340
1939-03-27,2690
1939-03-28,1940
1939-03-29,2480
1939-03-30,5290
1939-03-31,6250
1939-04-01,6420
1939-04-02,6110
1939-04-03,5670
1939-04-04,5260
1939-04-05,5130
1939-04-06,7610
1939-04-07,8190
1939-04-08,10300
1939-04-09,8720
1939-04-10,8130
1939-04-11,7950
1939-04-12,7770
1939-04-13,8180
1939-04-14,9190
1939-04-15,7950
1939-04-16,7590
1939-04-17,10600
1939-04-18,14000
1939-04-19,17000
1939-04-20,10900
1939-04-21,8840
1939-04-22,8510
1939-04-23,8130
1939-04-24,7770
1939-04-25,7410
1939-04-26,7080
1939-04-27,7450
1939-04-28,8000
1939-04-29,7080
1939-04-30,6740
1939-05-01,6420
1939-05-02,5960
1939-05-03,5670
1939-05-04,5260
1939-05-05,4870
1939-05-06,4620
1939-05-07,4480
1939-05-08,4720
1939-05-09,5100
1939-05-10,4860
1939-05-11,4860
1939-05-12,4480
1939-05-13,4260
1939-05-14,3430
1939-05-15,2690
1939-05-16,1750
1939-05-17,1420
1939-05-18,1260
1939-05-19,1220
1939-05-20,1150
1939-05-21,1080
1939-05-22,4120
1939-05-23,4000
1939-05-24,4120
1939-05-25,2760
1939-05-26,2700
1939-05-27,3140
1939-05-28,3970
1939-05-29,4120
1939-05-30,4580
1939-05-31,6720
1939-06-01,9420
1939-06-02,10100
1939-06-03,8720
1939-06-04,9860
1939-06-05,8130
1939-06-06,7590
1939-06-07,7410
1939-06-08,6570
1939-06-09,6920
1939-06-10,6920
1939-06-11,6270
1939-06-12,5960
1939-06-13,6930
1939-06-14,6110
1939-06-15,6930
1939-06-16,7820
1939-06-17,9630
1939-06-18,9410
1939-06-19,13600
1939-06-20,19400
1939-06-21,15600
1939-06-22,14300
1939-06-23,12400
1939-06-24,9990
1939-06-25,9330
1939-06-26,8510
1939-06-27,7950
1939-06-28,7590
1939-06-29,7990
1939-06-30,7410
1939-07-01,7080
1939-07-02,6410
1939-07-03,6110
1939-07-04,7270
1939-07-05,6420
1939-07-06,6270
